,image_path,label
45896,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RODMT4307FBBEY.png,1
45933,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DRXTTBD4HDDVE.png,1
45953,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HFZHQ883EODMOJ.png,1
46001,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VXYBK6626OHYLT.png,1
46029,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZOFFY67DFGAVHR.png,1
46067,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GWMSM5582EDJCQ.png,1
46119,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TZXBA758BJFWUC.png,1
46321,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YFBMH1839EYYIW.png,1
46340,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NHJMP4AE0RJKWQ.png,1
46348,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WKBHE4CD6DTZOZ.png,1
46441,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RTEAKA08BKRCH.png,1
46508,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MYDQJ5AE8NYRFY.png,1
46565,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AGHYN7114UQJQV.png,1
46617,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GQPVS71B3GEENG.png,1
46646,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VUTSG6BA5ASHKM.png,1
46797,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VAJWH4376DEVAS.png,1
46819,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LIWIN4F3FKUTPL.png,1
46886,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NPMZNF91EIZJK.png,1
46962,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KYWBW384DKWHTO.png,1
47026,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KNLTXB26MBRAF.png,1
47178,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RLRHS7749OIUZZ.png,1
47342,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VPMKI1A62SGDHS.png,1
47371,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GOGHG7AC4ZYJCH.png,1
47410,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NHJOE76D7IVNXC.png,1
47455,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ANNKF3FB4ZPUEK.png,1
47572,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CMCLA990FBCMYN.png,1
47584,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TFZTA7523YPDNB.png,1
47604,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ACHFB7D70BCUKW.png,1
47618,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IWBQJ193CDHPLZ.png,1
47622,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XTTGF865BLSTHE.png,1
47659,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BIFFQ2C16VJQDV.png,1
47664,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HTYRS6E12IBMVX.png,1
47665,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NDDFQ8AFSRNFY.png,1
47738,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HWUSW3D37ZVRHU.png,1
47739,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OEGSH2874ADIIA.png,1
47795,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QLDRB784AXVEEH.png,1
47867,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FINRY3AD1WFMOZ.png,1
47947,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EWPCO37F5VDOJV.png,1
48011,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KRTFY173ESDBOR.png,1
48034,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SDMLY61D7NMESF.png,1
48084,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FRVUT459BWFNVR.png,1
48094,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BHQCG3F4ADYPPT.png,1
48116,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BIAQI2C4DUVDFA.png,1
48143,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LTLCE3C04YKBEV.png,1
48150,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NJRQN74F2MWBJT.png,1
48194,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OZBGH4E9CKYGDK.png,1
48205,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EMNBI6E8CDBUAP.png,1
48279,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VZQPG993EYEUIB.png,1
48301,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZLECR220CPKWHN.png,1
48305,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PKVUW7AEEORKQS.png,1
48422,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ILTZO1EA4LUTXZ.png,1
48485,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MLCHY83EFTFBPM.png,1
48503,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IZHGJ48F1RNLWE.png,1
48512,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QQYKX1DC9NWYVZ.png,1
48581,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VWTEE91DCBHFRC.png,1
48624,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XMMOD6874KZWUO.png,1
48706,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AKLVK861EXGKLZ.png,1
48715,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/UMWJWEB4VPZTO.png,1
48730,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MINAR4238UYPVB.png,1
48760,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PXFIW3170LXRNB.png,1
48769,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PLXPM24E5GIVUB.png,1
48776,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KNJWZ49E4KIVVO.png,1
48796,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AEWLK185ENRYIK.png,1
48868,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QYDSY474BFEHLG.png,1
49066,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BMPGA27EBDSVZH.png,1
49069,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QBXRRAA8AGFHH.png,1
49102,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BTXPL1FEBUDKZS.png,1
49123,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KQWWS4949UPOVO.png,1
49165,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OBVEO4118GNEVB.png,1
49179,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NOUDOE45TMLAL.png,1
49219,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LMZFD48AEMDZPO.png,1
49226,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UZBXU4E27XLFIK.png,1
49259,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BWTLL7B33UOMRY.png,1
49335,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NQMIA2D97HHJON.png,1
49379,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TKWQO1821IIVVY.png,1
49423,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FMWIQ4362YVBWN.png,1
49438,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TBLWW4695QTMHI.png,1
49455,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BBMDQ8077HVJQD.png,1
49621,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RCSAT8F37EVOJV.png,1
49746,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KYWBW384DKWHTO.png,1
49755,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WTWCH639FFKCZQ.png,1
49762,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KGJMT20CFECIQK.png,1
49903,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GUIQN61DBOGLWE.png,1
49922,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PLQZD17BDWDLKG.png,1
49923,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DOHRQ1A97HCXSB.png,1
49950,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AXGPN4412YXAFV.png,1
50004,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MJZKJ5C0UALVR.png,1
50014,/content/drive/MyDrive/solar_PV/data/France/google_all/img/URSHT737EAWQB.png,1
50099,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RQRYB3BB3HNSIJ.png,1
50112,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FXCGM9BD5LMNTG.png,1
50125,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RSJPYC46BIOQT.png,1
50147,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CTZHN2A67DXWTJ.png,1
50181,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OKIHU67B8JMFCF.png,1
50217,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CSOPQ698DNQYFV.png,1
50322,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YWMBG29FGWWWB.png,1
50340,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PLQMD280DVFYQF.png,1
50369,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZYSWJ1A1BGSNTW.png,1
50460,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KOCDU74C5UGAJQ.png,1
50470,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OMNBR5A75XBUPW.png,1
50477,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FDQGL2428CDFWY.png,1
50520,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EAXIK4893HFDNH.png,1
50676,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IASRQ72F1LRFMY.png,1
50683,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WYKDE4D50GOAZF.png,1
50786,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XPMXB108DZBZCK.png,1
50787,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EFOVT242KCKRG.png,1
50915,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NCZQT85DFKAVRA.png,1
50957,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TRKCY1912CNBHK.png,1
50969,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RKFVV44ABFKLTJ.png,1
51126,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BVBOX2530UVVSK.png,1
51148,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PIJSF3A36CZLNM.png,1
51205,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SWISA9ACCABWLQ.png,1
51319,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DEYAP65C4NLANB.png,1
51363,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SGLQG4456OWQDW.png,1
51374,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YHXGC5AE7GGSEY.png,1
51416,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WASFI4C4BBGRBO.png,1
51469,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XTFLH5C6BAAZVD.png,1
51470,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SWJCP280GWTQT.png,1
51471,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XYBSD475EFENZX.png,1
51561,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EATCN6D56WGKXR.png,1
51609,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OCECU2C75QDZUL.png,1
51664,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SZJGS1A42PXUSO.png,1
51678,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UNGUN7C70LUKOI.png,1
51709,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QWXXM67D3IXJUB.png,1
51774,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SXTET72ADCZSKE.png,1
51801,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CEWWR92E0XPKSL.png,1
51931,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JZZHY3582ROZLI.png,1
51958,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PBMAX74E5LBKLK.png,1
51967,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NOTAW3BC9MEDXM.png,1
52006,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JKIBZ273CTVQSS.png,1
52011,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LWPHN384WLXGI.png,1
52037,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RVFSQB19WVXOF.png,1
52068,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WFJHQ5470WJZOV.png,1
52109,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MCFQE9E97TWVMG.png,1
52140,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QVDZG784DNVZWB.png,1
52270,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PFFKC5FE2AGSXQ.png,1
52340,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LXALC6EC2XRDCT.png,1
52358,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IUMTGF2BCKXOB.png,1
52360,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GTDQY7125CEZEY.png,1
52390,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GSRHH6A65PFOTQ.png,1
52410,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ONNVW20F4WOWRJ.png,1
52535,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XDEDQ39A0EJMBA.png,1
52544,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZWSPO62C1ZGCLI.png,1
52557,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ADWRH91C2DDBZP.png,1
52578,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CGENK78DBZUGJO.png,1
52619,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RFTZC3700WOPVU.png,1
52629,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CIVEL2CF7CHIMN.png,1
52638,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PXMEH563DNPUYU.png,1
52807,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KCNJI57DEAUMUX.png,1
52809,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NHJMP4AE0RJKWQ.png,1
52825,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JEBME4EC9PMHMG.png,1
52827,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NPIIW259BCPGOQ.png,1
52915,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WZONX7E2EJUNHE.png,1
52938,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MJXEL7A1FIZQDE.png,1
52941,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SFIYPC85EYKHN.png,1
53057,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YZUWV7E39HUIJB.png,1
53113,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SQYDS59B3JGJJD.png,1
53175,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AMJVU13E3NZDIQ.png,1
53273,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BATDR6886DFIZQ.png,1
53274,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/APKCY8744OMBJE.png,1
53290,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DBKRB745OUVDU.png,1
53292,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KAIBZ21A8ZJHLK.png,1
53355,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CUKEI3644GDECT.png,1
53430,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SPCDW54ECBFJVA.png,1
53487,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZBXAQ8829SBFCE.png,1
53517,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AUNJZ5429EGYBB.png,1
53551,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UEGXZ15F3LQTJO.png,1
53591,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NICSO5225LFHHE.png,1
53667,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YDKEC432RYCSA.png,1
53762,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WJLUZ21F5OPGXY.png,1
53764,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WBTCB8AA7PRDAM.png,1
53796,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HOXBS7756JYVMQ.png,1
53798,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HUIIR99A1UCGDA.png,1
53837,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XVPCY58F5NPHNQ.png,1
53849,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TDOBGDB7TXNNP.png,1
53850,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PVEJF9270HYIPA.png,1
53897,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VFGCM3241RPNQC.png,1
53923,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CFRMR7846YUUPB.png,1
54040,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OPVWH2A45JJBCC.png,1
54118,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UXVQV373QMPHX.png,1
54172,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IQROA1037XJKDE.png,1
54232,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IDPHV4CB0FCCPJ.png,1
54257,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GMHEV38B4HVMUY.png,1
54266,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RLLCD1223GMBNH.png,1
54392,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BFJJH5497KACIO.png,1
54409,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KFZAT8F53DXCMB.png,1
54428,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VWPYP978AZDHQR.png,1
54453,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YMKRV53E2FTQLK.png,1
54522,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KDIKI6648JDRTL.png,1
54569,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MHYJP336EKNXUY.png,1
54572,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EHBLQ4B3FTBKKY.png,1
54626,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DXAKB54F8VIEJS.png,1
54662,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SJQIG6164QRLKD.png,1
54698,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LJMRO2CA4NRYJF.png,1
54755,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IUATB370CAOYWH.png,1
54780,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QAOFK2F1BGBRDQ.png,1
54824,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AYIHV58A7VUMFJ.png,1
54841,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ELFHM2187DEUJD.png,1
54917,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YZTJR49F0ANMFE.png,1
54958,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KTBLY283DAIMSP.png,1
54968,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UNDOM5AFBQTFDR.png,1
54969,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HVLNZ47C7YOCVA.png,1
54970,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WZYXZ5ADSDFBI.png,1
54995,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DRLMA7128MWLFX.png,1
55041,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PVTEH49FFZZLOQ.png,1
55045,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZBSWF825FFSYHT.png,1
55113,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FQAJN1C56MYYKX.png,1
55130,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FLSZM18A2AFKQF.png,1
55139,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BPLCZ40BAVEANV.png,1
55144,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UPSTF187EGIARI.png,1
55187,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DALAG2D8EWGSML.png,1
55279,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ATKSF6A9FPDSEQ.png,1
55416,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OJFFK3625CFBTK.png,1
55418,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KLNYN61EFCLKJD.png,1
55419,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MFFRB130DKJLCY.png,1
55466,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OKSSV3615RIUXO.png,1
55479,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XSYHV7A3BJBCZT.png,1
55483,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RZCSK68BDAZKKH.png,1
55501,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NFKUV7431DMDRX.png,1
55536,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EFGXI4183OBTRT.png,1
55569,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZIKLT41BEIMSLP.png,1
55570,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZPANU28C4SQCVH.png,1
55589,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RUGHS58CFJYSOL.png,1
55762,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MBHTV21B5VAXYD.png,1
55860,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FNDJR58AAXOTII.png,1
56026,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LIDZK327CJWUHU.png,1
56134,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ILELV5A73KKXUC.png,1
56173,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FGBTY7580LDRON.png,1
56256,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IJXKN6A30RYHYR.png,1
56269,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NZKGV2D56GBNNY.png,1
56302,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XMGID2E8FXMMKP.png,1
56310,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IOAZA41AFVQSTZ.png,1
56341,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MYCYF6D45XZBDA.png,1
56497,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HGJSR7BC0YEYHW.png,1
56502,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JIOPO5CADDJJXY.png,1
56538,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LJEUUE68WLLCN.png,1
56570,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BGQBLA28RYHWD.png,1
56580,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FTGPF7220OHLDW.png,1
56636,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WPVAB4A4EYBDCH.png,1
56638,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KLBCN7223RWKXC.png,1
56667,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XCIYL8E4FRCOOX.png,1
56805,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BOGNP9919XKDWU.png,1
56825,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WUVYZ215CMPQHF.png,1
56840,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WFLBT241DYHRJB.png,1
56883,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/UZYXO3669LFIAN.png,1
56934,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DNBKR8D9BXXAMU.png,1
56960,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PCILC741FLCXZE.png,1
56966,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WYPCA4A9CETJVD.png,1
56969,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ABQPM356DRDSTO.png,1
